session;type_du_diplome;filiere;diplome;intitule_du_diplome;code_du_diplome;scolaires_presents;scolaires_admis;taux_de_reussite_scolaire;apprentis_presents;apprentis_admis;taux_de_reussite_en_apprentissage;formation_continue_presents;formation_continue_admis;taux_de_reussite_en_formation_continue;individuels_presents;individuels_admis;taux_de_reussite_individuel;enseignement_a_distance_presents;enseignement_a_distance_admis;taux_de_reussite_enseignement_a_distance;total_presents;total_admis;taux_de_reussite_total;diplome_court
2018;BAC PRO;Gestion-administration, transport, logistique, sécurité;BAC PRO 34403 METIERS DE LA SECURITE;METIERS DE LA SECURITE;34403;1753;1635;0.932686822589846;11;6;0.545454545454545;27;23;0.851851851851852;;;;;;;1791;1664;0.9290898939140145;BAC PRO METIERS DE LA SECURITE
2018;BAC PRO;Industries graphiques, communication, audiovisuel, spectacle;BAC PRO 22403 ARTS.& MET.ART:MET.ENSEIGN SIGNA;ARTS.& MET.ART:MET.ENSEIGN SIGNA;22403;135;116;0.859259259259259;3;2;0.666666666666667;;;;;;;;;;138;118;0.855072463768116;BAC PRO ARTS.& MET.ART:MET.ENSEIGN SIGNA
2018;BAC PRO;Métiers d'art;BAC PRO 22402 ARTIS.& MET.ART:VERR.SCIENT.TECH;ARTIS.& MET.ART:VERR.SCIENT.TECH;22402;11;8;0.727272727272727;;;;;;;;;;;;;11;8;0.7272727272727273;BAC PRO ARTIS.& MET.ART:VERR.SCIENT.TECH
2018;BAC PRO;Productique, mécanique, automatisation;BAC PRO 22004 PROC. CHIMIE EAU PAPIERS-CARTONS;PROC. CHIMIE EAU PAPIERS-CARTONS;22004;592;475;0.802364864864865;68;68;1.0;69;67;0.971014492753623;;;;;;;729;610;0.8367626886145405;BAC PRO PROC. CHIMIE EAU PAPIERS-CARTONS
2018;BAC PRO;Productique, mécanique, automatisation;BAC PRO 25006 MICROTECHNIQUES;MICROTECHNIQUES;25006;701;586;0.835948644793153;;;;5;4;0.8;;;;;;;706;590;0.8356940509915014;BAC PRO MICROTECHNIQUES
2018;BAC PRO;Santé, social, services à la personne et à la collectivité;BAC PRO 33101 OPTIQUE LUNETTERIE;OPTIQUE LUNETTERIE;33101;571;525;0.919439579684764;9;8;0.888888888888889;4;4;1.0;;;;;;;584;537;0.9195205479452054;BAC PRO OPTIQUE LUNETTERIE
2018;BAC PRO;Santé, social, services à la personne et à la collectivité;BAC PRO 33102 PROTHESE DENTAIRE;PROTHESE DENTAIRE;33102;281;228;0.811387900355872;45;44;0.977777777777778;8;8;1.0;;;;;;;334;280;0.8383233532934131;BAC PRO PROTHESE DENTAIRE
2018;BAC PRO;Textile, habillement, cuir;BAC PRO 24002 METIERS PRESSING BLANCHISSERIE;METIERS PRESSING BLANCHISSERIE;24002;29;20;0.689655172413793;;;;;;;;;;;;;29;20;0.6896551724137931;BAC PRO METIERS PRESSING BLANCHISSERIE
2018;BAC PRO;Textile, habillement, cuir;BAC PRO 24301 METIERS DU CUIR : CHAUSSURES;METIERS DU CUIR : CHAUSSURES;24301;15;9;0.6;;;;;;;;;;;;;15;9;0.6;BAC PRO METIERS DU CUIR : CHAUSSURES
2018;BP;Alimentation, hôtellerie, restauration, tourisme;BP 22108 BOULANGER;BOULANGER;22108;;;;240;191;0.795833333333333;12;11;0.916666666666667;;;;;;;252;202;0.8015873015873016;BP BOULANGER
2018;BP;Alimentation, hôtellerie, restauration, tourisme;BP 33403   BARMAN;BARMAN;33403;;;;14;13;0.928571428571429;;;;;;;;;;14;13;0.9285714285714286;BP BARMAN
2018;BP;Construction, bâtiment, travaux publics;BP 23212 MACON;MACON;23212;;;;241;174;0.721991701244813;17;14;0.823529411764706;;;;;;;258;188;0.7286821705426356;BP MACON
2018;BP;Construction, bâtiment, travaux publics;BP 23213 COUVREUR;COUVREUR;23213;;;;130;99;0.761538461538462;14;12;0.857142857142857;;;;;;;144;111;0.7708333333333334;BP COUVREUR
2018;BP;Construction, bâtiment, travaux publics;BP 23409 CHARPENTIER BOIS;CHARPENTIER BOIS;23409;;;;48;31;0.645833333333333;16;14;0.875;;;;;;;64;45;0.703125;BP CHARPENTIER BOIS
2018;BP;Productique, mécanique, automatisation;BP 25411 METALLIER;METALLIER;25411;;;;59;38;0.644067796610169;9;9;1.0;;;;;;;68;47;0.6911764705882353;BP METALLIER
2018;BTS;Alimentation, hôtellerie, restauration, tourisme;BTS 33414 HOTEL.RESTAUR.OP_A: GESTION HOTEL;HOTEL.RESTAUR.OP_A: GESTION HOTEL;33414;1068;946;0.885767790262172;82;54;0.658536585365854;41;35;0.853658536585366;;;;15;9;0.6;1206;1044;0.8656716417910447;BTS HOTEL.RESTAUR.OP_A: GESTION HOTEL
2018;BTS;Automobile, engins;BTS 25216 MAINT.VEHIC.OPT.B VEHIC.TR.ROUT.;MAINT.VEHIC.OPT.B VEHIC.TR.ROUT.;25216;64;52;0.8125;36;26;0.722222222222222;42;27;0.642857142857143;;;;;;;142;105;0.7394366197183099;BTS MAINT.VEHIC.OPT.B VEHIC.TR.ROUT.
2018;BTS;Biochimie industrielle;BTS 22103 QUALIT.DS INDUS.ALIM.& BIO-INDUS;QUALIT.DS INDUS.ALIM.& BIO-INDUS;22103;218;163;0.747706422018349;21;17;0.80952380952381;;;;;;;;;;239;180;0.7531380753138075;BTS QUALIT.DS INDUS.ALIM.& BIO-INDUS
2018;BTS;Biochimie industrielle;BTS 22104 BIOTECHNOLOGIES;BIOTECHNOLOGIES;22104;451;414;0.917960088691796;;;;;;;;;;;;;451;414;0.917960088691796;BTS BIOTECHNOLOGIES
2018;BTS;Biochimie industrielle;BTS 22207 BIOANALYSES ET CONTRÔLE (BTS);BIOANALYSES ET CONTRÔLE (BTS);22207;930;852;0.916129032258065;12;12;1.0;;;;;;;;;;942;864;0.9171974522292994;BTS BIOANALYSES ET CONTRÔLE (BTS)
2018;BTS;Biochimie industrielle;BTS 22312 TRAITM.MATERX OP_B: TRAIT.SURFAC;TRAITM.MATERX OP_B: TRAIT.SURFAC;22312;51;42;0.823529411764706;2;2;1.0;1;0;0.0;;;;;;;54;44;0.8148148148148148;BTS TRAITM.MATERX OP_B: TRAIT.SURFAC
2018;BTS;Construction, bâtiment, travaux publics;BTS 23108 METIERS GEOM.TOPOG.&MODELIS.NUM.;METIERS GEOM.TOPOG.&MODELIS.NUM.;23108;328;303;0.923780487804878;174;139;0.798850574712644;33;27;0.818181818181818;;;;;;;535;469;0.8766355140186916;BTS METIERS GEOM.TOPOG.&MODELIS.NUM.
2018;BTS;Construction, bâtiment, travaux publics;BTS 23412 SYST. CONSTRUCTIFS BOIS & HABITAT;SYST. CONSTRUCTIFS BOIS & HABITAT;23412;348;292;0.839080459770115;141;121;0.858156028368794;13;12;0.923076923076923;;;;;;;502;425;0.8466135458167331;BTS SYST. CONSTRUCTIFS BOIS & HABITAT
2018;BTS;Electricité, électronique/numérique, environnement;BTS 20112 SYST.NUMER. OPT.A INFORM.&RESEAUX;SYST.NUMER. OPT.A INFORM.&RESEAUX;20112;2108;1853;0.879032258064516;136;112;0.823529411764706;2;1;0.5;;;;26;11;0.423076923076923;2272;1977;0.8701584507042254;BTS SYST.NUMER. OPT.A INFORM.&RESEAUX
2018;BTS;Electricité, électronique/numérique, environnement;BTS 25009 MAINTEN.SYST.OPT.C SYST.EOLIENS;MAINTEN.SYST.OPT.C SYST.EOLIENS;25009;76;65;0.855263157894737;2;2;1.0;4;2;0.5;;;;;;;82;69;0.8414634146341463;BTS MAINTEN.SYST.OPT.C SYST.EOLIENS
2018;BTS;Electricité, électronique/numérique, environnement;BTS 25515 ELECTROTECHNIQUE;ELECTROTECHNIQUE;25515;2999;2048;0.682894298099366;460;334;0.726086956521739;177;140;0.790960451977401;;;;23;10;0.434782608695652;3659;2532;0.6919923476359661;BTS ELECTROTECHNIQUE
2018;BTS;Electricité, électronique/numérique, environnement;BTS 25519 SYSTEMES PHOTONIQUES;SYSTEMES PHOTONIQUES;25519;139;113;0.81294964028777;3;2;0.666666666666667;;;;;;;;;;142;115;0.8098591549295775;BTS SYSTEMES PHOTONIQUES
2018;BTS;Electricité, électronique/numérique, environnement;BTS 34301 METIERS DE L'EAU;METIERS DE L'EAU;34301;221;156;0.705882352941177;36;21;0.583333333333333;10;5;0.5;;;;1;0;0.0;268;182;0.6791044776119403;BTS METIERS DE L'EAU
2018;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32332 MET.AUDIOV.OPT.MET.MONT.POSTPROD.;MET.AUDIOV.OPT.MET.MONT.POSTPROD.;32332;148;144;0.972972972972973;36;34;0.944444444444444;12;12;1.0;;;;;;;196;190;0.9693877551020408;BTS MET.AUDIOV.OPT.MET.MONT.POSTPROD.
2018;BTS;Mer;BTS 21304 PECHE ET GEST. ENVIRON. MARIN;PECHE ET GEST. ENVIRON. MARIN;21304;15;15;1.0;;;;;;;;;;;;;15;15;1.0;BTS PECHE ET GEST. ENVIRON. MARIN
2018;BTS;Métiers d'art;BTS 22405 CONCEPTEUR ART & INDUS.CERAMIQ.;CONCEPTEUR ART & INDUS.CERAMIQ.;22405;13;12;0.923076923076923;;;;;;;;;;;;;13;12;0.9230769230769231;BTS CONCEPTEUR ART & INDUS.CERAMIQ.
2018;BTS;Productique, mécanique, automatisation;BTS 22314 FONDERIE;FONDERIE;22314;52;47;0.903846153846154;17;15;0.882352941176471;;;;;;;;;;69;62;0.8985507246376812;BTS FONDERIE
2018;BTS;Productique, mécanique, automatisation;BTS 25001 ASSISTANCE TECHNIQUE D'INGENIEUR;ASSISTANCE TECHNIQUE D'INGENIEUR;25001;605;442;0.730578512396694;61;53;0.868852459016393;11;11;1.0;;;;;;;677;506;0.7474150664697193;BTS ASSISTANCE TECHNIQUE D'INGENIEUR
2018;BTS;Productique, mécanique, automatisation;BTS 25408 CONSTRUCTIONS METALLIQUES;CONSTRUCTIONS METALLIQUES;25408;152;108;0.710526315789474;26;20;0.769230769230769;2;2;1.0;;;;;;;180;130;0.7222222222222222;BTS CONSTRUCTIONS METALLIQUES
2018;BTS;Relation client, commerce, vente;BTS 20008 TECHNICO-COMMERCIAL;TECHNICO-COMMERCIAL;20008;1748;1435;0.820938215102975;159;132;0.830188679245283;22;18;0.818181818181818;;;;;;;1929;1585;0.8216692586832556;BTS TECHNICO-COMMERCIAL
2018;BTS;Relation client, commerce, vente;BTS 31310 BANQUE CONSEIL.CLIENT.PARTICULIER;BANQUE CONSEIL.CLIENT.PARTICULIER;31310;1159;1051;0.906816220880069;75;69;0.92;177;155;0.875706214689266;;;;8;2;0.25;1419;1277;0.8999295278365046;BTS BANQUE CONSEIL.CLIENT.PARTICULIER
2018;BTS;Santé, social, services à la personne et à la collectivité;BTS 33103 DIETETIQUE;DIETETIQUE;33103;667;476;0.713643178410795;;;;5;3;0.6;;;;600;159;0.265;1272;638;0.5015723270440252;BTS DIETETIQUE
2018;BTS;Santé, social, services à la personne et à la collectivité;BTS 33109 ANALYSES DE BIOLOGIE MEDICALE;ANALYSES DE BIOLOGIE MEDICALE;33109;905;810;0.895027624309392;6;6;1.0;20;12;0.6;;;;;;;931;828;0.8893662728249194;BTS ANALYSES DE BIOLOGIE MEDICALE
2018;BTS;Santé, social, services à la personne et à la collectivité;BTS 33204 ECONOMIE SOCIALE FAMILIALE;ECONOMIE SOCIALE FAMILIALE;33204;2658;2285;0.85966892400301;;;;79;67;0.848101265822785;;;;181;99;0.546961325966851;2918;2451;0.8399588759424264;BTS ECONOMIE SOCIALE FAMILIALE
2018;BTS;Textile, habillement, cuir;BTS 24111 INNOV. TEXTILE OPT.A STRUCTURES;INNOV. TEXTILE OPT.A STRUCTURES;24111;9;9;1.0;4;3;0.75;;;;;;;;;;13;12;0.9230769230769231;BTS INNOV. TEXTILE OPT.A STRUCTURES
2018;BTS;Textile, habillement, cuir;BTS 24112 INNOV. TEXTILE OPT.B TRAITEMENTS;INNOV. TEXTILE OPT.B TRAITEMENTS;24112;8;8;1.0;;;;;;;;;;;;;8;8;1.0;BTS INNOV. TEXTILE OPT.B TRAITEMENTS
2018;BTS;Textile, habillement, cuir;BTS 24206 DES.MOD.TEXT.ENV. OP.A  MODE;DES.MOD.TEXT.ENV. OP.A  MODE;24206;210;201;0.957142857142857;;;;;;;;;;;;;210;201;0.9571428571428572;BTS DES.MOD.TEXT.ENV. OP.A  MODE
2018;CAP;Alimentation, hôtellerie, restauration, tourisme;CAP 22135 BOUCHER;BOUCHER;22135;;;;178;158;0.887640449438202;100;93;0.93;;;;;;;278;251;0.9028776978417267;CAP BOUCHER
2018;CAP;Alimentation, hôtellerie, restauration, tourisme;CAP 22136 PATISSIER;PATISSIER;22136;1542;1381;0.895590142671855;549;440;0.801457194899818;476;464;0.974789915966387;86;63;0.732558139534884;2;0;0.0;2655;2348;0.8843691148775894;CAP PATISSIER
2018;CAP;Alimentation, hôtellerie, restauration, tourisme;CAP 22137 BOULANGER;BOULANGER;22137;522;463;0.886973180076628;437;357;0.816933638443936;162;154;0.950617283950617;57;40;0.701754385964912;;;;1178;1014;0.8607809847198642;CAP BOULANGER
2018;CAP;Automobile, engins;CAP 25433 PEINTURE EN CARROSSERIE;PEINTURE EN CARROSSERIE;25433;518;429;0.828185328185328;244;228;0.934426229508197;58;55;0.948275862068966;7;7;1.0;;;;827;719;0.8694074969770254;CAP PEINTURE EN CARROSSERIE
2018;CAP;Construction, bâtiment, travaux publics;CAP 23116 CONSTRUCTEUR CANALALISATIONS T.P;CONSTRUCTEUR CANALALISATIONS T.P;23116;86;78;0.906976744186046;58;56;0.96551724137931;25;25;1.0;;;;;;;169;159;0.9408284023668639;CAP CONSTRUCTEUR CANALALISATIONS T.P
2018;CAP;Construction, bâtiment, travaux publics;CAP 23117 CONSTRUCTEUR EN OUVRAGES D'ART;CONSTRUCTEUR EN OUVRAGES D'ART;23117;22;18;0.818181818181818;;;;;;;;;;;;;22;18;0.8181818181818182;CAP CONSTRUCTEUR EN OUVRAGES D'ART
2018;CAP;Construction, bâtiment, travaux publics;CAP 23319 PEINTRE-APPLICATEUR DE REVETEMEN;PEINTRE-APPLICATEUR DE REVETEMEN;23319;1108;868;0.783393501805054;111;87;0.783783783783784;167;150;0.898203592814371;23;10;0.434782608695652;;;;1409;1115;0.7913413768630234;CAP PEINTRE-APPLICATEUR DE REVETEMEN
2018;CAP;Construction, bâtiment, travaux publics;CAP 23323 PLATRIER-PLAQUISTE;PLATRIER-PLAQUISTE;23323;187;144;0.770053475935829;56;41;0.732142857142857;52;46;0.884615384615385;2;1;0.5;;;;297;232;0.7811447811447811;CAP PLATRIER-PLAQUISTE
2018;CAP;Construction, bâtiment, travaux publics;CAP 23440 CONSTRUCTEUR BOIS;CONSTRUCTEUR BOIS;23440;195;145;0.743589743589744;13;13;1.0;77;70;0.909090909090909;;;;;;;285;228;0.8;CAP CONSTRUCTEUR BOIS
2018;CAP;Electricité, électronique/numérique, environnement;CAP 22005 PROPR.ENVIR.URBAIN-COLLEC.RECYCL;PROPR.ENVIR.URBAIN-COLLEC.RECYCL;22005;25;23;0.92;;;;22;22;1.0;;;;;;;47;45;0.9574468085106383;CAP PROPR.ENVIR.URBAIN-COLLEC.RECYCL
2018;CAP;Gestion-administration, transport, logistique, sécurité;CAP 31118 CONDUCTEUR LIVREUR MARCHANDISES;CONDUCTEUR LIVREUR MARCHANDISES;31118;1647;1440;0.87431693989071;;;;;;;17;7;0.411764705882353;;;;1664;1447;0.8695913461538461;CAP CONDUCTEUR LIVREUR MARCHANDISES
2018;CAP;Gestion-administration, transport, logistique, sécurité;CAP 31123 OPER.SERV. RELAT.CLIENT LIVRAISON;OPER.SERV. RELAT.CLIENT LIVRAISON;31123;;;;67;52;0.776119402985075;;;;;;;;;;67;52;0.7761194029850746;CAP OPER.SERV. RELAT.CLIENT LIVRAISON
2018;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 32226 SIGNALETIQUE ENSEIGNE ET DECOR;SIGNALETIQUE ENSEIGNE ET DECOR;32226;400;355;0.8875;14;13;0.928571428571429;;;;14;13;0.928571428571429;;;;428;381;0.8901869158878505;CAP SIGNALETIQUE ENSEIGNE ET DECOR
2018;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 32308 ACCORDEUR DE PIANOS;ACCORDEUR DE PIANOS;32308;2;2;1.0;;;;;;;;;;;;;2;2;1.0;CAP ACCORDEUR DE PIANOS
2018;CAP;Métiers d'art;CAP 22428 ARTS DU VERRE ET DU CRISTAL;ARTS DU VERRE ET DU CRISTAL;22428;31;31;1.0;;;;2;2;1.0;8;7;0.875;;;;41;40;0.975609756097561;CAP ARTS DU VERRE ET DU CRISTAL
2018;CAP;Métiers d'art;CAP 23311 STAFFEUR ORNEMANISTE;STAFFEUR ORNEMANISTE;23311;34;29;0.852941176470588;4;3;0.75;3;3;1.0;;;;;;;41;35;0.8536585365853658;CAP STAFFEUR ORNEMANISTE
2018;CAP;Productique, mécanique, automatisation;CAP 25435 REALISAT. EN CHAUDRONNERIE INDUS.;REALISAT. EN CHAUDRONNERIE INDUS.;25435;2634;2213;0.840167046317388;69;61;0.884057971014493;49;45;0.918367346938776;81;62;0.765432098765432;;;;2833;2381;0.8404518178609248;CAP REALISAT. EN CHAUDRONNERIE INDUS.
2018;CAP;Relation client, commerce, vente;CAP 31216 EMPL.VENTE:PRDTS EQUIPMTS COURANTS;EMPL.VENTE:PRDTS EQUIPMTS COURANTS;31216;2832;2421;0.854872881355932;311;285;0.916398713826367;102;92;0.901960784313726;62;43;0.693548387096774;;;;3307;2841;0.8590867856062897;CAP EMPL.VENTE:PRDTS EQUIPMTS COURANTS
2018;CAP;Santé, social, services à la personne et à la collectivité;CAP 33202 PETITE ENFANCE;PETITE ENFANCE;33202;2608;2418;0.927147239263804;442;412;0.932126696832579;2170;2099;0.967281105990783;910;741;0.814285714285714;23;15;0.652173913043478;6153;5685;0.923939541686982;CAP PETITE ENFANCE
2018;CAP;Santé, social, services à la personne et à la collectivité;CAP 33610 COIFFURE;COIFFURE;33610;2170;1955;0.900921658986175;364;303;0.832417582417582;146;132;0.904109589041096;;;;4;1;0.25;2684;2391;0.8908345752608048;CAP COIFFURE
2018;CAP;Santé, social, services à la personne et à la collectivité;CAP 34002 AGT PREVENTION MEDIATION;AGT PREVENTION MEDIATION;34002;2598;2218;0.85373364126251;;;;;;;58;30;0.517241379310345;;;;2656;2248;0.8463855421686747;CAP AGT PREVENTION MEDIATION
2018;CAP;Textile, habillement, cuir;CAP 24006 METIERS DE LA BLANCHISSERIE;METIERS DE LA BLANCHISSERIE;24006;44;36;0.818181818181818;;;;7;7;1.0;;;;;;;51;43;0.8431372549019608;CAP METIERS DE LA BLANCHISSERIE
2018;CAP;Textile, habillement, cuir;CAP 24238 TAPISSIER-E AMEUBLEMENT EN SIEGE;TAPISSIER-E AMEUBLEMENT EN SIEGE;24238;51;39;0.764705882352941;;;;63;62;0.984126984126984;8;7;0.875;;;;122;108;0.8852459016393442;CAP TAPISSIER-E AMEUBLEMENT EN SIEGE
2018;CAP;Textile, habillement, cuir;CAP 24241 METIERS DE LA MODE- VÊT. TAILLEUR;METIERS DE LA MODE- VÊT. TAILLEUR;24241;91;79;0.868131868131868;;;;5;5;1.0;6;4;0.666666666666667;;;;102;88;0.8627450980392157;CAP METIERS DE LA MODE- VÊT. TAILLEUR
2018;CAP;Textile, habillement, cuir;CAP 24319 VETEMENTS DE PEAU;VETEMENTS DE PEAU;24319;14;12;0.857142857142857;;;;;;;;;;;;;14;12;0.8571428571428571;CAP VETEMENTS DE PEAU
2018;MC4;Alimentation, hôtellerie, restauration, tourisme;MC4 33412 ORGANISATEUR DE RECEPTION;ORGANISATEUR DE RECEPTION;33412;24;21;0.875;7;6;0.857142857142857;3;3;1.0;;;;;;;34;30;0.8823529411764706;MC4 ORGANISATEUR DE RECEPTION
2018;MC4;Alimentation, hôtellerie, restauration, tourisme;MC4 33413 ACCUEIL-RECEPTION (MC4);ACCUEIL-RECEPTION (MC4);33413;79;68;0.860759493670886;40;38;0.95;17;10;0.588235294117647;;;;;;;136;116;0.8529411764705882;MC4 ACCUEIL-RECEPTION (MC4)
2018;MC4;Productique, mécanique, automatisation;MC4 25116 MAINT.INSTAL.OLEOHYDRAU.PNEUM.;MAINT.INSTAL.OLEOHYDRAU.PNEUM.;25116;1;1;1.0;10;10;1.0;;;;;;;;;;11;11;1.0;MC4 MAINT.INSTAL.OLEOHYDRAU.PNEUM.
2018;MC4;Productique, mécanique, automatisation;MC4 25406 TECHNICIEN(NE) EN SOUDAGE (MC4);TECHNICIEN(NE) EN SOUDAGE (MC4);25406;;;;27;24;0.888888888888889;;;;;;;;;;27;24;0.8888888888888888;MC4 TECHNICIEN(NE) EN SOUDAGE (MC4)
2018;MC5;Alimentation, hôtellerie, restauration, tourisme;MC5 22103 EMPLOYE TRAITEUR;EMPLOYE TRAITEUR;22103;;;;204;185;0.906862745098039;5;4;0.8;;;;;;;209;189;0.9043062200956937;MC5 EMPLOYE TRAITEUR
2018;MC5;Alimentation, hôtellerie, restauration, tourisme;MC5 22106 VENDEUR SPECIALISE ALIMENTATION;VENDEUR SPECIALISE ALIMENTATION;22106;;;;2;2;1.0;;;;;;;;;;2;2;1.0;MC5 VENDEUR SPECIALISE ALIMENTATION
2018;MC5;Alimentation, hôtellerie, restauration, tourisme;MC5 22109 ART DE LA CUISINE ALLEGEE;ART DE LA CUISINE ALLEGEE;22109;12;11;0.916666666666667;4;3;0.75;;;;;;;;;;16;14;0.875;MC5 ART DE LA CUISINE ALLEGEE
2019;BAC PRO;Automobile, engins;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;MAINT.VEHIC.OPTA VOIT.PARTICUL.;25214;4686;3601;0.768459240290226;311;256;0.823151125401929;28;27;0.964285714285714;7;4;0.571428571428571;1;0;0.0;5033;3888;0.7725014901649115;BAC PRO MAINT.VEHIC.OPTA VOIT.PARTICUL.
2019;BAC PRO;Automobile, engins;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;MAINT.VEHIC.OPTC MOTOCYCLES;25216;644;511;0.793478260869565;10;5;0.5;2;2;1.0;;;;;;;656;518;0.7896341463414634;BAC PRO MAINT.VEHIC.OPTC MOTOCYCLES
2019;BAC PRO;Biochimie industrielle;BAC PRO 22003 BIO-INDUSTRIES DE TRANSFORMATION;BIO-INDUSTRIES DE TRANSFORMATION;22003;267;224;0.838951310861423;;;;;;;;;;;;;267;224;0.8389513108614233;BAC PRO BIO-INDUSTRIES DE TRANSFORMATION
2019;BAC PRO;Biochimie industrielle;BAC PRO 22503 PLASTIQUES ET COMPOSITES;PLASTIQUES ET COMPOSITES;22503;400;321;0.8025;31;29;0.935483870967742;;;;;;;;;;431;350;0.8120649651972158;BAC PRO PLASTIQUES ET COMPOSITES
2019;BAC PRO;Construction, bâtiment, travaux publics;BAC PRO 23203 TECHNICIEN BAT. : ORG.REAL.GROS O;TECHNICIEN BAT. : ORG.REAL.GROS O;23203;824;630;0.764563106796117;44;36;0.818181818181818;;;;;;;;;;868;666;0.7672811059907834;BAC PRO TECHNICIEN BAT. : ORG.REAL.GROS O
2019;BAC PRO;Electricité, électronique/numérique, environnement;BAC PRO 22703 TECHN.INSTALL.SYST.ENERG.CLIMATI;TECHN.INSTALL.SYST.ENERG.CLIMATI;22703;1534;1071;0.698174706649283;48;37;0.770833333333333;55;49;0.890909090909091;;;;1;1;1.0;1638;1158;0.706959706959707;BAC PRO TECHN.INSTALL.SYST.ENERG.CLIMATI
2019;BAC PRO;Electricité, électronique/numérique, environnement;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;METIERS ELECT. ENVIRON. CONNECTES;25510;12814;9951;0.776572498829405;314;266;0.847133757961784;253;239;0.944664031620553;18;17;0.944444444444444;;;;13399;10473;0.7816254944398836;BAC PRO METIERS ELECT. ENVIRON. CONNECTES
2019;BAC PRO;Electricité, électronique/numérique, environnement;BAC PRO 34303 GEST. POLLUTIONS PROTEC. ENVIRON.;GEST. POLLUTIONS PROTEC. ENVIRON.;34303;63;55;0.873015873015873;;;;9;9;1.0;;;;;;;72;64;0.8888888888888888;BAC PRO GEST. POLLUTIONS PROTEC. ENVIRON.
2019;BAC PRO;Electricité, électronique/numérique, environnement;BAC PRO 34305 TECHN.D'INTERV.SUR INSTALL. NUCL.;TECHN.D'INTERV.SUR INSTALL. NUCL.;34305;82;72;0.878048780487805;18;18;1.0;1;1;1.0;;;;;;;101;91;0.900990099009901;BAC PRO TECHN.D'INTERV.SUR INSTALL. NUCL.
2019;BAC PRO;Gestion-administration, transport, logistique, sécurité;BAC PRO 31107 CONDUCT. TRANSP.ROUT.MARCHANDISES;CONDUCT. TRANSP.ROUT.MARCHANDISES;31107;1304;1116;0.855828220858896;;;;;;;;;;;;;1304;1116;0.8558282208588958;BAC PRO CONDUCT. TRANSP.ROUT.MARCHANDISES
2019;BAC PRO;Gestion-administration, transport, logistique, sécurité;BAC PRO 31109 TRANSPORT FLUVIAL;TRANSPORT FLUVIAL;31109;26;23;0.884615384615385;;;;;;;;;;;;;26;23;0.8846153846153846;BAC PRO TRANSPORT FLUVIAL
2019;BAC PRO;Industries graphiques, communication, audiovisuel, spectacle;BAC PRO 23003 ARTIS. & M.ART:MARCHANDISAGE VIS.;ARTIS. & M.ART:MARCHANDISAGE VIS.;23003;347;308;0.887608069164265;;;;;;;;;;;;;347;308;0.8876080691642652;BAC PRO ARTIS. & M.ART:MARCHANDISAGE VIS.
2019;BAC PRO;Productique, mécanique, automatisation;BAC PRO 25006 MICROTECHNIQUES;MICROTECHNIQUES;25006;706;574;0.813031161473088;4;4;1.0;7;7;1.0;;;;;;;717;585;0.8158995815899581;BAC PRO MICROTECHNIQUES
2019;BAC PRO;Productique, mécanique, automatisation;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;MAINTENANCE EQUIPEMENTS INDUST.;25007;5976;4397;0.735776439089692;108;98;0.907407407407408;180;160;0.888888888888889;7;7;1.0;;;;6271;4662;0.7434221017381598;BAC PRO MAINTENANCE EQUIPEMENTS INDUST.
2019;BAC PRO;Productique, mécanique, automatisation;BAC PRO 25106 TECHNICIEN D'USINAGE;TECHNICIEN D'USINAGE;25106;2188;1644;0.751371115173675;117;97;0.829059829059829;108;95;0.87962962962963;;;;;;;2413;1836;0.7608785743887277;BAC PRO TECHNICIEN D'USINAGE
2019;BAC PRO;Productique, mécanique, automatisation;BAC PRO 25409 TECH.CHAUDRONNERIE INDUSTRIELLE;TECH.CHAUDRONNERIE INDUSTRIELLE;25409;1934;1498;0.774560496380558;124;92;0.741935483870968;38;33;0.868421052631579;;;;;;;2096;1623;0.7743320610687023;BAC PRO TECH.CHAUDRONNERIE INDUSTRIELLE
2019;BAC PRO;Textile, habillement, cuir;BAC PRO 24203 METIERS DE LA MODE - VÊTEMENT;METIERS DE LA MODE - VÊTEMENT;24203;2724;2271;0.833700440528634;6;6;1.0;14;12;0.857142857142857;;;;;;;2744;2289;0.8341836734693877;BAC PRO METIERS DE LA MODE - VÊTEMENT
2019;BAC PRO;Textile, habillement, cuir;BAC PRO 24302 METIERS DU CUIR : MAROQUINERIE;METIERS DU CUIR : MAROQUINERIE;24302;193;170;0.880829015544042;18;15;0.833333333333333;7;7;1.0;;;;1;1;1.0;219;193;0.8812785388127854;BAC PRO METIERS DU CUIR : MAROQUINERIE
2019;BAC PRO;Textile, habillement, cuir;BAC PRO 24303 MET. DU CUIR: SELLERIE GARNISSAGE;MET. DU CUIR: SELLERIE GARNISSAGE;24303;16;13;0.8125;;;;;;;;;;;;;16;13;0.8125;BAC PRO MET. DU CUIR: SELLERIE GARNISSAGE
